epoch,acc,mAP,train_loss,val_loss,model_save
1,0.7132911392405064,0.7936436037534943,0.9111109177038468,1.663582871835443,0
2,0.7696202531645571,0.8589160036721746,0.5960162926279554,1.6314131724683545,0
3,0.7987341772151899,0.8809524104832196,0.4845673496772117,1.6171949169303796,0
4,0.8335443037974684,0.9011753194237718,0.4082202517042412,1.593176424050633,0
5,0.8481012658227848,0.9161123426349634,0.3507984868941769,1.5765476661392406,0
6,0.8493670886075949,0.9261345342212932,0.2933075221053316,1.5684805181962025,0
7,0.8797468354430379,0.9316091449246716,0.25068381119333755,1.5527393196202532,0
8,0.8848101265822785,0.9411946271215476,0.21168207311210746,1.5436956091772152,0
9,0.8835443037974684,0.9413178704926122,0.17921659904491166,1.5335443037974683,0
10,0.8772151898734177,0.9392895429013214,0.14968690823250153,1.5243028085443038,0
11,0.8803797468354431,0.9396747290719688,0.13532708711987718,1.5314626186708862,0
12,0.8765822784810127,0.9435598738057824,0.10888599978863668,1.5176869066455696,0
13,0.8727848101265823,0.9383546918940608,0.09344472738305146,1.5054291930379746,0
14,0.8645569620253165,0.9360220978775446,0.09964350752117347,1.500833168512658,0
15,0.8797468354430379,0.9381081748143496,0.07957925478384292,1.500390625,0
16,0.8829113924050633,0.9459681044652454,0.06747283309785501,1.4930355023734176,0
17,0.8803797468354431,0.9399963435988268,0.06490663982206775,1.4874208860759497,0
18,0.8645569620253165,0.929822626163985,0.06091338299935864,1.497129647943038,0
19,0.8854430379746835,0.9381502212928596,0.054899021432546574,1.4812351661392404,0
20,0.8879746835443038,0.9465116323332646,0.051060836388568384,1.4780063291139245,0
21,0.8898734177215191,0.9463459899219059,0.044690084579753035,1.4788691653481012,0
22,0.8765822784810127,0.9448838433456304,0.04941014773335275,1.477314082278481,0
23,0.8854430379746835,0.9461338659158576,0.05276647543977083,1.4730221518987343,0
24,0.8917721518987342,0.9465467719187448,0.039428273621192785,1.466762262658228,0
25,0.8936708860759494,0.9483131825169566,0.04732000126866651,1.4599287974683544,0
26,0.8968354430379747,0.9481032248933184,0.04207659935321977,1.4607446598101266,0
27,0.8879746835443038,0.943079663572694,0.04033273857010425,1.4678896360759497,0
28,0.899367088607595,0.9460198787243902,0.03506422077805416,1.4590807950949367,0
29,0.890506329113924,0.9496845995718484,0.03014165552830067,1.4546578322784811,0
30,0.8962025316455696,0.951169521753696,0.03521995563660898,1.4535650712025316,0
31,0.8924050632911392,0.9455576099958628,0.03255067153060892,1.4533425632911392,0
32,0.8867088607594936,0.9435966065585696,0.03075303704507889,1.4574070411392406,0
33,0.8791139240506329,0.9366426043180004,0.037890040350100164,1.4579855617088608,0
34,0.8873417721518987,0.9425556721545324,0.029743595381985663,1.4520520174050633,0
35,0.9006329113924051,0.9521686968183662,0.02997227041952072,1.442714102056962,0
36,0.8898734177215191,0.9459041652532694,0.03034338884689242,1.4436881922468354,0
37,0.8955696202531646,0.9394141724848336,0.02801801062399341,1.4468651107594936,0
38,0.9018987341772152,0.9470895462695094,0.035924478395243896,1.4475128560126582,0
39,0.8974683544303798,0.9488801217429236,0.02736832450561859,1.4437697784810126,0
40,0.899367088607595,0.9476880122162421,0.02504744685290496,1.4429662776898735,0
41,0.899367088607595,0.9492056819791778,0.02035002535389316,1.4381477452531646,0
42,0.8955696202531646,0.9503405521337104,0.02563971095770336,1.4475128560126582,0
43,0.8955696202531646,0.9482157573670807,0.022158941967396442,1.437729924841772,0
44,0.8974683544303798,0.9480371055031068,0.025321121439556223,1.4366519976265824,0
45,0.8987341772151899,0.9477229125033124,0.021319570027488417,1.4400538963607594,0
46,0.9056962025316456,0.9503603654765588,0.025954674765511342,1.436281151107595,0
47,0.9012658227848102,0.9504941707247578,0.02244936357145785,1.4372181566455695,0
48,0.8886075949367088,0.9410767308303559,0.021317862800139486,1.4391663370253165,0
49,0.9012658227848102,0.9520565955337202,0.024252715331018845,1.4346073971518989,0
50,0.8987341772151899,0.9506407991646796,0.025873194272217515,1.4320708069620254,0
51,0.9025316455696204,0.9523869778923599,0.027509004611773226,1.428990308544304,0
52,0.9037974683544304,0.9475933029288894,0.016167926596057033,1.4296182753164557,0
53,0.9044303797468356,0.944986464609884,0.018728210866626058,1.4281645569620254,0
54,0.9044303797468356,0.9514402309860641,0.020997736041496927,1.4258554193037976,0
55,0.9,0.9488841705841587,0.015935014524767473,1.4268023140822783,0
56,0.9025316455696204,0.9512506957360396,0.01886844323877016,1.4281991693037974,0
57,0.8981012658227848,0.9484329206175772,0.025827803360052474,1.4282906447784811,0
58,0.9044303797468356,0.9479524300366928,0.0215302448468474,1.4299396756329117,0
59,0.8860759493670886,0.945146012149218,0.019610799040612588,1.4303822191455695,0
60,0.9,0.945473314789162,0.025987620472558436,1.428367286392405,0
61,0.9044303797468356,0.9460419438142592,0.018665127547954883,1.4294551028481013,0
62,0.8962025316455696,0.9405301621009284,0.020174462774282326,1.4311708860759491,0
63,0.8955696202531646,0.9467008988042196,0.015302931353493518,1.4267355617088608,0
64,0.8962025316455696,0.9504524482623472,0.01833552754869209,1.424253362341772,0
65,0.8936708860759494,0.9486886886060736,0.02267336282562301,1.4300731803797468,0
66,0.9025316455696204,0.9439637208350756,0.01886526527992092,1.4273462223101263,0
67,0.8974683544303798,0.9501431507950121,0.01751282337473984,1.4243028085443037,0
68,0.8911392405063291,0.9454330430769364,0.02348166913930272,1.4289977254746835,0
69,0.8911392405063291,0.9462791845251268,0.01908636596545446,1.4316653481012658,0
